"ProdZone","AttrZone","Curr-0Car-HBW-Trn","Curr-1Car-HBW-Trn","Curr-2Car-HBW-Trn","Curr-0Car-HBO-Trn","Curr-1Car-HBO-Trn","Curr-2Car-HBO-Trn","Curr-0Car-NHB-Trn","Curr-1Car-NHB-Trn","Curr-2Car-NHB-Trn"
"$16331","$16568",0,12.291,0,0,0,0,0,0,0
"$16333","$16568",0,0,12.291,0,0,0,0,0,0
"$16334","$16566",0,0,2.956,0,0,0,0,0,0
"$16334","$16567",0,0,15.156,0,0,0,0,0,0
"$16335","$16069",0,8.666,0,0,0,0,0,0,0
"$16335","$16566",0,0,8.666,0,0,0,0,0,0
"$16335","$17023",0,8.666,0,0,0,0,0,0,0
"$16336","$16566",0,0,27.602,0,0,0,0,0,0
"$16337","$16018",0,0,0,0,0,0,12.189,0,0
"$16337","$16073",0,0,0,0,0,0,2.058,0,0
"$16337","$16343",0,0,0,0,0,20.124,0,0,0
"$16337","$16403",2.093,0,0,0,0,0,0,0,0
"$16337","$16505",5.634,0,0,0,0,0,0,0,0
"$16337","$16568",0,0,0,0,5.391,0,0,0,0
"$16337","$16589",0,12.349,0,0,0,0,0,0,0
"$16337","$16690",5.271,0,0,0,0,0,0,0,0
"$16337","$16821",0,0,0,0,0,0,1.778,1.778,0
"$16337","$16969",0,0,0,0,5.143,0,0,0,0
"$16337","$17013",0,0,0,0,0,0,2.012,0,0
"$16337","$17028",0,2.748,0,0,0,0,0,0,0
"$16337","$17039",0,0,0,4.606,0,0,0,0,0
"$16337","$17041",0,3.831,0,0,0,0,0,0,0
"$16338","$10991",2.07,0,0,0,0,0,0,0,0
"$16338","$16108",0,7.338,0,0,0,0,0,0,0
"$16338","$16110",0,0,0,0,0,0,6.116,0,0
"$16338","$16114",0,3.879,0,0,0,0,0,0,0
"$16338","$16115",0,0,0,3.256,0,0,0,0,0
"$16338","$16187",0,0,0,7.102,0,0,0,0,0
"$16338","$16208",4.789,0,0,0,0,0,0,0,0
"$16338","$16343",2.012,0,0,0,0,0,0,0,0
"$16338","$16478",11.862,0,0,0,0,0,0,0,0
"$16338","$16503",0,5.271,0,0,0,0,0,0,0
"$16338","$16577",3.109,0,0,0,0,0,0,0,0
"$16338","$16603",0,0,0,1.539,0,0,0,0,0
"$16338","$16756",0,0,0,4.159,0,0,0,0,0
"$16338","$16814",6.889,0,0,0,0,0,0,0,0
"$16338","$16876",3.256,0,0,0,0,0,0,0,0
"$16338","$16932",1.426,0,0,0,0,0,0,0,0
"$16338","$17026",1.1,0,0,0,0,0,0,0,0
"$16338","$17075",0,0,0,0,0,0,23.528,0,0
"$16338","$17077",0,0,0,0,0,0,0,0,2.688
"$16338","$17162",0,0,0,3.256,0,0,0,0,0
"$16339","$16003",3.623,1.285,0,0,0,0,0,0,0
"$16339","$16107",0,0,0,0,1.979,0,0,0,0
"$16339","$16296",0,0,0,2.72,0,0,0,0,0
"$16339","$16323",0.675,0,0,0,0,0,0,0,0
"$16339","$16476",0,0,0,2.16,0,0,0,0,0
"$16339","$16505",0,0,0,0,0,5.428,0,0,0
"$16339","$16568",0,0,7.377,0,0,0,0,0,0
"$16339","$16595",0,13.563,0,0,0,0,0,0,0
"$16339","$16596",0,0,0,0,0,3.689,0,0,0
"$16339","$16598",0,0,0,0,2.16,0,0,0,0
"$16339","$16610",0,0,1.438,0,0,0,0,0,0
"$16339","$16635",0,4.436,0,0,0,0,0,0,0
"$16339","$16972",0,0,0,0,0,3.821,0,0,0
"$16339","$17039",0,0,0,0,0,0,8.197,0,0
"$16340","$16120",2.16,0,0,0,0,0,0,0,0
"$16340","$16151",0,0,0,0,0,0,5.271,0,0
"$16340","$16177",0,0,0,11.617,0,0,0,0,0
"$16340","$16188",0,3.929,0,0,0,0,0,0,0
"$16340","$16364",0,3.291,0,0,0,0,0,0,0
"$16340","$16497",4.078,0,0,0,0,0,0,0,0
"$16340","$16504",0,1.708,0,0,0,0,0,0,0
"$16340","$16510",0,0.855,0,0,0,0,0,0,0
"$16340","$16568",0,0,0,0,5.98,0,0,0,0
"$16340","$16575",0,0,7.377,0,0,0,0,0,0
"$16340","$16584",0,1.295,0,0,0,0,0,0,0
"$16340","$16591",0,0,6.873,0,0,0,0,0,0
"$16340","$16610",0,0,0,2.673,0,0,0,0,0
"$16340","$16717",0,0,0,0,0,1.69,0,0,0
"$16340","$16813",0,0,0,2.839,0,0,0,0,0
"$16340","$16844",0,5.434,0,0,0,0,0,0,0
"$16340","$16860",0,7.815,0,0,0,0,0,0,0
"$16340","$16867",0,2.99,0,0,0,0,0,0,0
"$16340","$16871",0,0,0,0,0,8.681,0,0,0
"$16340","$16919",0,0,2.16,0,0,0,0,0,0
"$16340","$16936",0,0,0,8.98,0,0,0,0,0
"$16340","$16938",0,0,0,5.426,0,0,0,0,0
"$16340","$17009",0,3.689,0,0,0,0,0,0,0
"$16340","$17019",2.221,0,0,0,0,0,0,0,0
"$16340","$17035",2.99,0,0,6.489,0,0,0,0,0
"$16340","$17165",0,0,0,0,3.338,0,0,0,0
"$16341","$16069",0,0,2.714,0,0,0,0,0,0
"$16341","$16568",0,0,22.247,0,0,0,0,0,0
"$16341","$16982",3.328,0,0,0,0,0,0,0,0
"$16342","$16069",0,0,5.889,0,0,0,0,0,0
"$16342","$16568",0,6.188,0,0,0,0,0,0,0
"$16342","$16720",0,0,1.725,0,0,0,0,0,0
"$16342","$17009",0,0,0,0,0,20.697,0,0,0
"$16342","$17024",0,0,0,6.666,0,0,0,0,0
"$16343","$16008",4.483,0,0,0,0,0,0,0,0
"$16343","$16012",6.322,0,0,0,0,0,0,0,0
"$16343","$16069",0,11.655,0,0,0,0,0,0,4.648
"$16343","$16092",0,0,0,0,0,8.601,0,0,0
"$16343","$16117",0,0,12.017,0,0,0,0,0,0
"$16343","$16164",0,0,0,0,1.921,0,0,0,0
"$16343","$16223",0,3.256,0,0,0,0,0,0,0
"$16343","$16456",0,0,0,0,3.599,0,0,0,0
"$16343","$16566",0,0,16.784,0,0,0,0,0,0
"$16343","$16568",0,0,2.889,4.024,23.313,8.771,0,0,0
"$16343","$16572",0,2.889,0,0,0,0,0,0,0
"$16343","$16573",0,0,0,0,7.145,0,0,0,0
"$16343","$16575",0,0,0,2.058,0,0,0,0,0
"$16343","$16586",0,20.697,0,0,0,0,0,0,0
"$16343","$16622",0,0,0,0,3.054,0,0,0,0
"$16343","$16635",0,0,2.97,0,0,0,0,0,0
"$16343","$16656",0,0,7.651,0,0,0,0,0,0
"$16343","$16744",4.504,0,0,0,0,0,0,0,0
"$16343","$16867",0.71,0,0,0,0,0,0,0,0
"$16343","$16882",0,0,0,0,0,4.976,0,0,0
"$16343","$16911",0,0,0,0,13.436,0,0,0,0
"$16343","$16998",4.024,0,0,6.188,0,0,0,0,0
"$16343","$17008",0,0,0,0,0,1.341,0,0,0
"$16343","$17009",0,0,0,0,0,8.029,0,0,0
"$16343","$17011",0,0,8.029,0,0,0,0,0,0
"$16343","$17036",11.548,0,0,0,0,0,0,0,0
"$16343","$17039",0,0,0,13.08,9.312,1.126,0,0,2.675
"$16343","$17169",9.937,0,0,0,0,0,0,0,0
"$16343","$17539",1.577,0,0,0,0,0,0,0,0
"$16344","$16279",0,0,0,0,0,2.09,0,0,0
"$16344","$16569",0,14.267,0,0,0,0,0,0,0
"$16344","$16573",0,0,0,0,0,2.237,0,0,0
"$16344","$16721",0,0,8.842,0,0,0,0,0,0
"$16345","$16012",0,5.647,0,0,5.143,0,0,0,0
"$16345","$16069",0,0,0,0,5.467,0,0,0,0
"$16345","$16140",3.642,0,0,0,0,0,0,0,0
"$16345","$16206",0,3.003,0,0,0,0,0,0,0
"$16345","$16337",0,13.944,0,0,0,0,10.286,0,0
"$16345","$16453",0,0,0,1.084,0,0,0,0,0
"$16345","$16528",5.426,0,0,0,0,0,0,0,0
"$16345","$16551",3.233,0,0,0,0,0,0,0,0
"$16345","$16566",0,13.821,0,0,0,0,0,0,0
"$16345","$16567",0,0,13.821,0,0,0,0,0,0
"$16345","$16568",0,17.818,19.188,5.467,0,0,0,0,0
"$16345","$16572",0,0,0,0,5.923,8.83,0,0,0
"$16345","$16604",0,0,0,0,1.215,0,0,0,0
"$16345","$16757",0,0,0,3.642,0,0,0,0,0
"$16345","$16867",0,0,0,16.95,0,0,0,0,0
"$16345","$17023",0,0,11.256,0,0,0,0,0,0
"$16345","$17039",0,0,0,3.642,2.943,0,0,0,0
"$16346","$16008",0,0,1.037,0,0,0,0,0,0
"$16346","$16757",0,0,0,2.773,0,0,0,0,0
"$16347","$16164",0,0,0,0,1.832,0,0,0,0
"$16347","$16185",0,6.722,0,0,0,0,0,0,0
"$16347","$16220",0,4.483,0,0,0,0,0,0,0
"$16347","$17146",0,0,0,0,0,0,3.361,0,0
"$16348","$16572",0,5.563,0,0,0,0,0,0,0
"$16349","$16185",0,3.161,0,0,0,0,0,0,0
"$16349","$16568",0,6.323,13.311,0,0,0,0,0,0
"$16350","$16069",0,7.261,0,0,0,0,0,0,0
"$16350","$16581",11.568,0,0,0,0,0,0,0,0
"$16350","$16588",0,0,0,0,0,0,3.161,0,0
"$16350","$16744",2.583,0,0,0,0,0,0,0,0
"$16350","$16844",0,0,0,0,0,0,0,9.927,0
"$16353","$17023",0,0,7.261,0,0,0,0,0,0
"$16354","$10868",6.651,0,0,0,0,0,0,0,0
"$16354","$16052",0,0,0,5.815,0,0,0,0,0
"$16354","$16080",0,0,4.038,0,0,0,0,0,0
"$16354","$16083",0,0,0,0,12.874,0,0,0,0
"$16354","$16310",4.127,0,0,0,0,0,0,0,0
"$16354","$16503",0,3.293,0,0,0,0,0,0,0
"$16354","$16510",0,1.344,0,0,0,0,0,0,0
"$16354","$16568",0,3.256,0,6.437,0,0,2.688,0,0
"$16354","$16582",0,8.409,0,0,0,0,0,0,0
"$16354","$16689",0,4.038,0,9.415,0,0,0,0,0
"$16354","$16809",0,0,0,3.14,0,0,0,0,0
"$16354","$16867",4.483,0,0,0,0,0,0,0,0
"$16354","$17039",0,0,0,12.07,5.687,1.346,0,0,0
"$16355","$16279",0,4.145,0,0,0,0,0,0,0
"$16355","$16455",0,0,0,2.171,0,0,0,0,0
"$16355","$16586",0,0,0,0,0,0,6.238,0,0
"$16355","$16774",0,0,0,7.191,0,0,0,0,0
"$16355","$16995",0,0,0,1.594,0,0,0,0,0
"$16356","$16073",0,0,0,0,5.377,0,0,0,0
"$16356","$16082",0,0,0,0,0,5.377,0,0,0
"$16356","$16108",4.675,0,0,0,0,0,0,0,0
"$16356","$16218",0,0,0,0,5.377,0,0,0,0
"$16356","$16476",9.937,0,0,0,0,0,0,0,0
"$16356","$16503",4.434,0,0,0,0,0,0,0,0
"$16356","$16572",0,0,0,0,0,0,0,2.019,0
"$16356","$16600",0,0,2.688,0,0,0,0,0,0
"$16356","$16757",0,0,3.256,0,0,0,0,0,0
"$16356","$16805",0,0,0,3.14,0,0,0,0,0
"$16356","$16978",9.625,0,0,0,0,0,0,0,0
"$16356","$17018",0,0,0,2.171,0,0,0,0,0
"$16356","$17036",0,0,4.434,0,0,0,0,0,0
"$16356","$17039",0,0,0,0,0,5.637,0,0,0
"$16356","$17052",0,1.346,0,0,0,0,0,0,0
"$16356","$17074",0,0,0,13.303,0,0,0,0,0
"$16357","$16069",0,0,0,0,0,6.238,0,0,0
"$16357","$16089",0,0,0,0,5.981,0,0,0,0
"$16357","$16123",0,13.322,0,0,0,0,0,0,0
"$16357","$17074",0,0,0,5.377,0,0,0,0,0
"$16358","$16069",4.044,0,0,0,0,0,0,0,0
"$16358","$16101",0,0,0,0,0,0,5.571,0,0
"$16358","$16123",0,0,0,6.113,0,0,0,0,0
"$16358","$16405",0,0,0,3.649,0,0,0,0,0
"$16358","$16566",4.044,0,0,0,0,0,0,0,0
"$16358","$16567",0,4.044,0,0,0,0,0,0,0
"$16358","$16568",4.044,0,0,0,0,0,0,0,0
"$16358","$16572",4.044,4.044,4.044,0,0,0,0,0,0
"$16358","$16575",0,4.044,0,0,0,0,0,0,0
"$16358","$16588",26.163,24.374,0,0,0,0,0,0,0
"$16358","$16618",9.576,0,0,0,0,0,0,0,0
"$16358","$16997",4.875,0,4.875,0,0,0,0,0,0
"$16358","$17023",4.044,4.044,0,0,0,0,0,0,0
"$16359","$16471",5.474,0,0,0,0,0,0,0,0
"$16359","$16575",0,0,0,0,0,4.94,0,0,0
"$16359","$16812",0,0,0,0,0,20.971,0,0,0
"$16359","$17075",2.47,0,0,0,0,0,0,0,0
"$16360","$16578",0,0,0,3.571,0,0,0,0,0
"$16361","$16523",3.877,0,0,0,0,0,0,0,0
"$16362","$16272",0,0,0,0,0,0,1.957,0,0
"$16362","$16337",0,0,0,2.012,0,0,0,0,0
"$16362","$16584",0,4.885,0,0,0,0,0,0,0
"$16362","$16656",0,0,0,0,0,2.726,0,0,0
"$16362","$17016",0,0,19.113,0,0,0,0,0,0
"$16363","$17166",12.053,0,0,0,0,0,0,0,0
"$16364","$16944",0,0,0,0,0,0,0,0,2.562
"$16364","$17039",0,0,0,0,3.291,0,0,0,0
"$16366","$16566",0,0,4.118,0,0,0,0,0,0
"$16366","$16585",0,0,0,3.291,0,0,0,0,0
"$16366","$16932",1.385,0,0,0,0,0,0,0,0
"$16367","$16566",0,0,7.057,0,0,0,0,0,0
"$16369","$16568",0,0,12.029,0,0,0,0,0,0
"$16369","$16572",0,0,2.053,0,0,0,0,0,0
"$16369","$17131",0,0,0,1.853,0,0,0,0,0
"$16370","$17003",0,0,4.259,0,0,0,0,0,0
"$16372","$16068",0,0,7.596,0,0,0,0,0,0
"$16372","$16069",0,0,7.596,0,0,0,0,0,0
"$16372","$16566",0,0,12.029,0,0,0,0,0,0
"$16372","$16568",0,0,7.596,0,0,0,0,0,0
"$16372","$16571",0,0,12.029,0,0,0,0,0,0
"$16372","$16572",0,0,12.029,0,0,0,0,0,0
"$16372","$16588",0,0,12.029,0,0,0,0,0,0
"$16372","$17023",0,0,12.029,0,0,0,0,0,0
"$16373","$16568",0,0,7.596,0,0,0,0,0,0
"$16374","$16568",0,0,7.596,0,0,0,0,0,0
"$16376","$16206",0,0,0,5.909,5.85,0,0,2.925,0
"$16376","$16779",0,0.975,0,0.975,0,0,0,0,0
"$16376","$16998",0.975,0,0,0,0,0,0,0,0
"$16378","$16568",0,2.053,0,0,0,0,0,0,0
"$16379","$16057",0,0,1.026,0,0,0,0,0,0
"$16380","$16231",0,0,0,3.706,0,0,0,0,0
"$16380","$16572",0,0,2.053,0,0,0,0,0,0
"$16380","$16809",0,0,3.567,0,0,0,0,0,0
"$16385","$16568",0,0,4.419,0,0,0,0,0,0
"$16387","$16568",0,0,0,0,9.574,0,0,0,0
"$16387","$17019",0,0,0,0,8.292,0,0,0,0
"$16388","$16610",0,6.686,0,0,0,0,0,0,0
"$16388","$16812",0,0,0,0,0.675,0,0,0,0
"$16388","$17039",0,0,0,0,5.59,0,0,0,0
"$16390","$16867",0,0,0.674,0,0,0,0,0,0
"$16392","$16609",0,0,0,0,1.69,0,0,0,0
"$16392","$16911",0,0,0,0,17.8,0,0,0,0
"$16392","$17004",0,0,0,0,15.754,0,0,0,0
"$16393","$16502",1.644,0,0,0,0,0,0,0,0
"$16393","$16572",0,2.649,0,0,0,0,0,0,0
"$16393","$16635",0,0,0,0,7.407,0,0,0,0
"$16393","$16656",2.058,0,0,0,0,0,0,0,0
"$16393","$16757",0,0,0,3.694,0,0,0,0,0
"$16393","$16910",0,0,0,0,4.078,0,0,0,0
"$16393","$16972",0,1.69,0,0,0,0,0,0,0
"$16394","$16568",0,0,3.898,0,0,0,0,0,0
"$16398","$16230",0,0,0,1.779,0,0,0,0,0
"$16398","$17039",0,0,45.935,0,0,1.235,0,0,0
"$16399","$16041",0,0,0,0,0,0,0,1.31,0
"$16399","$16156",0,0,0,0,0,4.483,0,0,0
"$16399","$16613",5.116,0,0,0,0,0,0,0,0
"$16399","$16774",0,0,3.307,0,0,0,0,0,0
"$16399","$16779",3.706,0,0,0,0,0,0,0,0
"$16400","$17026",0,5.029,0,0,0,0,0,0,0
"$16401","$16341",0,0,0,0,6.191,0,0,0,0
"$16401","$16525",3.67,0,0,0,0,0,0,0,0
"$16402","$16567",0,1.975,0,0,0,0,0,0,0
"$16402","$16572",0,0,6.42,0,0,0,0,0,0
"$16402","$16622",0,0,0,0,3.054,0,0,0,0
"$16402","$16757",0,0,0,0,1.641,0,0,0,0
"$16403","$16060",0,7.261,0,0,0,0,0,0,0
"$16403","$16110",0,0,0,0,0,1.317,0,0,0
"$16403","$16136",0,0,0,0,1.975,0,0,0,0
"$16403","$16171",0,0,0,0,0,2.553,0,0,0
"$16403","$16223",2.019,0,0,0,0,0,0,0,0
"$16403","$16272",0,0,0,0,0,0,5.045,0,0
"$16403","$16293",0,0,1.317,0,0,0,0,0,0
"$16403","$16302",0,0,0,0,2.553,0,0,0,0
"$16403","$16402",0,0,0,0,6.332,0,0,0,0
"$16403","$16403",0,0,0,6.332,0,0,0,0,0
"$16403","$16476",0,0,4.328,0,0,0,0,0,0
"$16403","$16505",1.426,0,0,0,0,0,0,0,0
"$16403","$16510",0,0,0,1.702,0,0,0,0,0
"$16403","$16579",0,0,0,3.571,0,0,0,0,0
"$16403","$16588",0,0,0,0,4.608,0,0,0,0
"$16403","$16604",0,0,0,0,3.95,0,0,0,0
"$16403","$16656",0,0,0,0,3.253,0,0,0,0
"$16403","$16721",0,0,0,0,0,0,0,0,3
"$16403","$16758",0,1.381,0,0,0,0,0,0,0
"$16403","$16957",0,0,2.111,0,0,0,0,0,0
"$16403","$16965",0,0,1.832,0,0,0,0,0,0
"$16403","$16989",1.682,0,0,0,0,0,0,0,0
"$16403","$16990",0,0,4.565,0,0,0,0,0,0
"$16403","$17026",0,0.957,0,0,0,0,0,0,0
"$16403","$17039",0,0,0,0,0,1.349,0,0,0
"$16404","$16012",0,0,0,0,1.372,0,0,0,0
"$16404","$16016",0,0,0,0,0,1.327,0,0,0
"$16404","$16476",1.957,0,0,0,0,0,0,0,0
"$16404","$16503",0,4.499,0,0,0,0,0,0,0
"$16404","$16506",0,1.893,0,0,0,0,0,0,0
"$16404","$16568",2.238,0,0,0,8.999,3.915,0,0,0
"$16404","$16572",0,0,4.476,0,0,0,0,0,0
"$16404","$16598",0,0,0,4.046,0,0,0,0,0
"$16404","$16635",0,1.763,0,0,0,0,0,0,0
"$16404","$16691",0,0,0,0,0,1.349,0,0,0
"$16404","$16981",0,0,0,1.597,0,0,0,0,0
"$16404","$17019",0,0,0,0,7.699,0,0,0,0
"$16404","$17039",0,0,0,1.957,0,18.934,0,0,0
"$16405","$16082",0,2.194,0,0,0,0,0,0,0
"$16405","$16107",0,0,2.165,0,0,0,0,0,0
"$16405","$16476",0,0,0,0,0,0,1.682,0,0
"$16405","$16504",1.702,0,0,0,0,0,0,0,0
"$16405","$16510",0,0,0,0,0,0.506,0,0,0
"$16405","$16572",0,0,2.553,0,0,0,0,0,0
"$16405","$16604",0,0,0,0,5.105,0,0,0,0
"$16405","$16635",2.586,0,0,0,0,0,0,0,0
"$16405","$16656",0,0,1.372,0,0,0,0,0,0
"$16405","$16809",0,6.332,0,0,0,0,0,0,0
"$16405","$16944",0,0,0,0,1.33,0,0,0,0
"$16405","$16998",0,0,0,2.553,0,0,0,0,0
"$16405","$17011",0,0,0,0.988,0,0,0,0,0
"$16405","$17017",0,0,8.705,0,0,0,0,0,0
"$16405","$17026",0,2.093,0,0,0,0,0,0,0
"$16405","$17146",0,0,4.582,0,0,0,0,0,0
"$16406","$16314",1.276,0,0,0,0,0,0,0,0
"$16406","$16361",0,0,10.714,0,0,0,0,0,0
"$16407","$17039",1.317,0,0,0,0,0,0,0,0
"$16408","$17040",0,0,1.349,0,0,0,0,0,0
"$16410","$16175",0,0,1.949,0,0,0,0,0,0
"$16410","$17013",0,0,1.949,0,0,0,0,0,0
"$16411","$17009",0,0,4.596,0,0,0,0,0,0
"$16413","$16510",0.855,0,0,0,0,0,0,0,0
"$16414","$16567",0,0,9.188,0,0,0,0,0,0
"$16415","$16478",0,0,0,0,0,0,1.883,0,0
"$16415","$16566",0,2.42,9.188,0,0,0,0,0,0
"$16416","$16188",0,0,3.929,0,0,0,0,0,0
"$16416","$16279",0,0,0,1.258,0,0,0,0,0
"$16416","$17039",0,0,0,0,1.677,0,0,0,0
"$16417","$16003",0,0.675,0,0,0,0,0,0,0
"$16417","$16135",0,0,0,0,0,6.355,0,0,0
"$16418","$16005",0,2.058,0,0,0,0,0,0,0
"$16418","$16567",0,0,0,4.958,0,0,0,0,0
"$16418","$16845",0,0,0,4.239,0,0,0,0,0
"$16418","$17041",0,0,0,1.347,0,0,0,0,0
"$16419","$16012",0,0,0,0,6.678,0,0,0,0
"$16419","$16051",0,2.174,0,0,0,0,0,0,0
"$16419","$16069",0,4.773,0,0,0,0,0,0,0
"$16419","$16456",0,0,0,0,0,1.943,0,0,0
"$16419","$16548",1.975,0,0,0,0,0,0,0,0
"$16419","$16554",0,2.522,0,0,0,0,0,0,0
"$16419","$16604",0,0,0,0,0,3.95,0,0,0
"$16419","$16823",3.166,0,0,0,0,0,0,0,0
"$16419","$16914",0,0,3.166,0,0,0,0,0,0
"$16419","$17021",1.581,0,0,0,0,0,0,0,0
"$16419","$17168",0,0,0,7.699,0,0,0,0,0
"$16421","$16012",1.029,0,0,0,0,0,0,0,0
"$16421","$16018",0,8.311,0,0,0,0,0,0,0
"$16421","$16082",0,3.054,0,0,0,0,0,0,0
"$16421","$16084",0,0,0,3.397,3.397,0,0,0,0
"$16421","$16279",0,0,0,0,13.745,0,0,0,0
"$16421","$16393",0,0,2.522,0,0,0,0,0,0
"$16421","$16568",0,0,0,0,8.999,0,0,0,0
"$16421","$16575",0,2.553,0,0,0,0,0,0,0
"$16421","$16585",0,0,0,3.699,0,0,0,0,0
"$16421","$16632",0,0,0,2.466,0,0,0,0,0
"$16421","$16717",0,0,0,0,0,1.445,0,0,0
"$16421","$16916",0,0,0,0,1.858,0,0,0,0
"$16421","$16978",0,6.013,0,0,0,0,0,0,0
"$16421","$16998",0,4.046,0,0,0,0,0,0,0
"$16421","$17039",0,0,0,0,2.91,0,0,0,0
"$16421","$17146",0,6.873,0,0,0,0,0,0,0
"$16422","$16003",1.817,0,0,0,0,0,0,0,0
"$16422","$16304",6.848,0,0,0,0,0,0,0,0
"$16422","$16402",0,0,0,2.553,0,0,0,0,0
"$16422","$16504",0,2.265,0,0,0,0,0,0,0
"$16422","$16567",8.98,0,0,0,0,0,0,0,0
"$16422","$16579",0,12.583,0,0,0,0,0,0,0
"$16422","$16609",0,0,0,0,2.553,0,0,0,0
"$16422","$16932",0.855,0,0,0,0,0,0,0,0
"$16422","$16997",11.062,0,0,0,0,0,0,0,0
"$16422","$16998",6.794,0,0,0,0,0,0,0,0
"$16423","$16135",6.553,0,0,0,0,0,0,0,0
"$16423","$16209",0,2.52,0,0,0,0,0,0,0
"$16423","$16503",0,0,3.397,0,0,0,0,0,0
"$16423","$16510",0.855,0,0,0,0,0,0,0,0
"$16423","$16572",0,0,0,2.466,0,0,0,0,0
"$16424","$16092",2.036,0,0,0,0,0,0,0,0
"$16424","$16101",3.054,0,0,0,0,0,0,0,0
"$16424","$16107",5.535,0,0,0,0,0,0,0,0
"$16424","$16135",0,0,0,0,4.133,0,0,0,0
"$16424","$16188",0,2.466,0,0,0,0,0,0,0
"$16424","$16189",12.643,0,0,0,0,0,0,0,0
"$16424","$16201",0,0,0,0,3.332,0,0,0,0
"$16424","$16220",0,0,0,2.213,0,0,0,0,0
"$16424","$16279",0,1.437,0,0,0,0,0,0,0
"$16424","$16343",0,0,0,4.901,0,0,0,0,0
"$16424","$16366",3.397,0,0,0,0,0,0,0,0
"$16424","$16418",0,0,0,0,0,1.918,0,0,0
"$16424","$16522",0,0,0,4.685,0,0,0,0,0
"$16424","$16568",0,0,0,5.98,0,0,0,0,0
"$16424","$16808",0,0,0,0,3.451,0,0,0,0
"$16424","$16855",0,3.397,0,0,0,0,0,0,0
"$16424","$16867",0,0,0,6.25,0,0,0,0,0
"$16424","$16944",0,2.466,0,0,0,0,0,0,0
"$16424","$16998",0,0,0,0,21.395,0,0,0,0
"$16424","$17074",0,0,0,2.19,0,0,0,0,0
"$16424","$17076",0,0,0,2.99,0,0,0,0,0
"$16425","$17039",0,0,0,0,0,4.499,0,0,0
"$16426","$16121",0,0,6.722,0,0,0,0,0,0
"$16426","$16279",0,0,0,0,0,2.14,0,0,0
"$16426","$16476",1.233,0,0,0,0,0,0,0,0
"$16426","$16608",0,0,0,0.839,0,0,0,0,0
"$16426","$17039",0,0,0,0,0,2.171,0,0,0
"$16426","$17040",0,0,6.27,0,0,0,0,0,0
"$16427","$16279",0,0,0,0,0,3.42,0,0,0
"$16428","$16279",0,0,0,0,0,3.7,0,0,0
"$16428","$16588",0.568,0,0,0,0,0,0,0,0
"$16428","$16812",0,0,0,0,0,3.466,0,0,0
"$16428","$17072",0,2.712,0,0,0,0,0,0,0
"$16429","$16279",0,0,0,0,0,0,0,3.745,0
"$16429","$16456",0,0,0,0,0,2.399,0,0,0
"$16429","$16622",0,0,0,0,0,0,2.711,0,0
"$16429","$17039",0,0,0,0,0.882,0,0,0,0
"$16429","$17048",2.578,0,0,0,0,0,0,0,0
"$16431","$16279",0,0,0,3.42,3.42,3.7,0,0,0
"$16431","$16470",0,0,0,0,4.926,0,0,0,0
"$16431","$16635",0,0,0,0,0,0.648,0,0,0
"$16431","$17018",0,1.85,0,0,0,0,0,0,0
"$16432","$16338",0,0,0,0,0,3.256,0,0,0
"$16432","$16808",0,0,3.14,0,0,0,0,0,0
"$16432","$17074",0,0,0,0,0,3.256,0,0,0
"$16432","$17076",0,0,2.187,0,0,0,0,0,0
"$16433","$16137",0,0,0,0,3.045,0,0,0,0
"$16433","$16147",0,0,0,0,0.722,0,0,0,0
"$16433","$16279",0,0,1.352,0,3.42,0,0,0,0
"$16433","$17076",5.258,0,0,0,0,0,0,0,0
"$16439","$16279",0,0,0,0,0,4.266,0,0,0
"$16439","$16568",0,15.156,23.635,0,1.55,0,0,0,0
"$16439","$16573",0,0,0,3.761,0,0,0,0,0
"$16439","$16665",0,0,2.572,0,0,0,0,0,0
"$16440","$16069",0,0,12.384,0,0,0,0,0,0
"$16440","$16566",0,0,30.313,0,0,0,0,0,0
"$16440","$16568",0,0,11.184,0,0,0,0,0,0
"$16440","$17039",0,0,0,0,8.666,0,0,0,0
"$16441","$16069",0,0,8.156,0,0,0,0,0,0
"$16441","$16568",0,23.403,19.27,0,0,0,0,0,0
"$16441","$16572",0,0,6.74,0,0,0,0,0,0
"$16441","$17041",1.285,0,0,0,0,0,0,0,0
"$16442","$17036",0,0,0,0,6.912,0,0,0,0
"$16444","$16069",0,6.74,0,0,0,0,0,0,0
"$16444","$16162",0,3.553,0,0,0,0,0,0,0
"$16444","$16568",0,12.384,0,0,3.37,0,0,0,0
"$16444","$16572",0,0,8.156,0,0,0,0,0,0
"$16444","$16589",0,0,7.261,0,0,0,0,0,0
"$16444","$16861",0,0,2.377,0,0,0,0,0,0
"$16445","$16566",0,0,12.291,0,0,0,0,0,0
"$16445","$16567",0,0,15.156,0,0,0,0,0,0
"$16445","$16588",0,11.184,0,0,0,0,0,0,0
"$16445","$17009",0,0,0,6.462,0,0,0,0,0
"$16445","$17023",0,0,23.933,0,0,0,0,0,0
"$16446","$16015",0,0,0,0,1.699,0,0,0,0
"$16446","$16164",0,4.54,0,0,0,0,0,0,0
"$16446","$16166",0,0,0,0,5.096,4.54,0,0,0
"$16446","$16169",0,0,0,23.552,0,0,0,0,0
"$16446","$16220",0,0,0,0,0,6.892,0,0,0
"$16446","$16568",0,13.795,0,0,4.818,2.27,0,0,0
